Key,Mean,Std
DRILL-520,1,0
DRILL-886,1,0
DRILL-7841,1,0
DRILL-928,1,0
DRILL-4474,2,0
DRILL-849,1,0
DRILL-1377,1,0
DRILL-1159,1,0
DRILL-2284,1,0
DRILL-1649,1,0
DRILL-1744,1,0
DRILL-7440,1,0
DRILL-2365,1,0
DRILL-512,1,0
DRILL-3349,1,0
DRILL-1421,1,0
DRILL-1538,1,0
DRILL-7768,2,0
DRILL-2996,1,0
DRILL-6937,1,0
DRILL-1063,1,0
DRILL-2005,1,0
DRILL-884,1,0
DRILL-6603,2,0
DRILL-2161,1,0
DRILL-1897,1,0
DRILL-5140,1,0
DRILL-1834,1,0
DRILL-6912,1,0
DRILL-1673,2,0
DRILL-7201,2,0
DRILL-3279,1,0
DRILL-1410,2,0
DRILL-885,1,0
DRILL-1750,1,0
DRILL-5009,2,0
DRILL-7698,2,0
DRILL-3347,2,0
DRILL-3961,1,0
DRILL-3274,1,0
DRILL-2460,1,0
DRILL-1242,1,0
DRILL-4441,1,0
DRILL-1962,1,0
DRILL-7786,3,0
DRILL-906,1,0
DRILL-2875,1,0
DRILL-2926,1,0
DRILL-7185,2,0
DRILL-55,1,0
DRILL-3714,1,0
DRILL-2882,1,0
DRILL-7290,2,0
DRILL-3034,1,0
DRILL-1462,1,0
DRILL-882,1,0
DRILL-2688,1,0
DRILL-7161,1,0
DRILL-3135,1,0
DRILL-3854,1,0
DRILL-4708,1,0
DRILL-1343,2.5,0.7071067811865476
DRILL-609,2,0
DRILL-1301,2,0
DRILL-525,1,0
DRILL-2972,1,0
DRILL-1872,1,0
DRILL-2139,1,0
DRILL-3241,1,0
DRILL-3578,1,0
DRILL-1500,2,0
DRILL-4767,2,0
DRILL-3786,1,0
DRILL-8026,2,0
DRILL-617,2,0
DRILL-1431,1,0
DRILL-8119,3,0
DRILL-2629,2,0
DRILL-2422,1,0
DRILL-3549,1,0
DRILL-1139,1,0
DRILL-1115,2,0
DRILL-820,1,0
DRILL-1989,1,0
DRILL-844,2,0
DRILL-1820,2,0
DRILL-6919,1,0
DRILL-752,1,0
DRILL-1148,2,0
DRILL-2759,2,0
DRILL-3892,1,0
DRILL-2128,1,0
DRILL-7825,1,0
DRILL-4578,1,0
DRILL-909,1,0
DRILL-6124,1,0
DRILL-1441,1,0
DRILL-1185,2,0
DRILL-2851,1,0
DRILL-1621,1,0
DRILL-8063,1,0
DRILL-7715,1,0
DRILL-1681,1,0
DRILL-2932,1,0
DRILL-5288,1,0
DRILL-5365,1,0
DRILL-1924,1,0
DRILL-2069,1,0
DRILL-3743,1,0
DRILL-400,1,0
DRILL-4337,1,0
DRILL-546,1,0
DRILL-4553,1,0
DRILL-3648,1,0
DRILL-7992,1,0
DRILL-7998,1,0
DRILL-7471,2,0
DRILL-1625,1,0
DRILL-2124,1,0
DRILL-8227,2,0
DRILL-1266,1,0
DRILL-754,2,0
DRILL-1463,1,0
DRILL-3504,3,0
DRILL-840,1,0
DRILL-6185,2,0
DRILL-6865,1.5,0.7071067811865476
DRILL-1938,1,0
DRILL-1112,2,0
DRILL-2787,1,0
DRILL-612,2,0
DRILL-5234,1,0
DRILL-3243,1,0
DRILL-7416,1,0
DRILL-1708,1,0
DRILL-3865,1,0
DRILL-5357,1,0
DRILL-1915,1,0
DRILL-1778,1,0
DRILL-4060,1,0
DRILL-2471,1,0
DRILL-6009,1,0
DRILL-1736,1,0
DRILL-6019,1,0
DRILL-2624,1,0
DRILL-2439,2,0
DRILL-2587,1,0
DRILL-3192,1,0
DRILL-1339,2,0
DRILL-2852,2,0
DRILL-724,2,0
DRILL-1396,1,0
DRILL-2503,1,0
DRILL-3638,1,0
DRILL-2907,1,0
DRILL-7898,1.5,0.7071067811865476
DRILL-6119,2,0
DRILL-3288,1,0
DRILL-2818,1,0
DRILL-1479,1,0
DRILL-657,1,0
DRILL-3924,1,0
DRILL-1895,1,0
DRILL-7232,2,0
DRILL-4757,1,0
DRILL-7218,3,0
DRILL-2849,1,0
DRILL-2130,1,0
DRILL-7195,2,0
DRILL-2010,1,0
DRILL-2876,2,0
DRILL-2101,1.5,0.7071067811865476
DRILL-1501,1,0
DRILL-1754,1,0
DRILL-708,1.5,0.7071067811865476
DRILL-3429,1,0
DRILL-7248,2,0
DRILL-7166,1,0
DRILL-2567,1,0
DRILL-1509,1,0
DRILL-407,1,0
DRILL-2217,1,0
DRILL-2208,1,0
DRILL-3238,1,0
DRILL-1988,1,0
DRILL-798,1,0
DRILL-543,1,0
DRILL-3739,1,0
DRILL-3579,1,0
DRILL-2613,2,0
DRILL-1857,1,0
DRILL-1770,1,0
DRILL-2108,1,0
DRILL-6983,2,0
DRILL-846,1,0
DRILL-2998,1,0
DRILL-2371,1,0
DRILL-1406,1,0
DRILL-632,1,0
DRILL-1977,1,0
DRILL-5959,1,0
DRILL-6854,1,0
DRILL-991,1,0
DRILL-616,2,0
DRILL-3658,2,0
DRILL-6606,2,0
DRILL-2954,2,0
DRILL-4724,1,0
DRILL-3211,2,0
DRILL-6696,1,0
DRILL-1162,1,0
DRILL-3213,1,0
DRILL-2482,2,0
DRILL-2182,1,0
DRILL-3384,1,0
DRILL-2031,1,0
DRILL-1378,2,0
DRILL-7476,2,0
DRILL-1435,1,0
DRILL-6922,1.5,0.7071067811865476
DRILL-553,1,0
DRILL-2753,1,0
DRILL-1196,1,0
DRILL-2103,1,0
DRILL-2775,1,0
DRILL-6007,2,0
DRILL-3307,2,0
DRILL-939,1,0
DRILL-4166,1,0
DRILL-3393,2,0
DRILL-6714,1,0
DRILL-600,1,0
DRILL-2874,1,0
DRILL-4070,1,0
DRILL-3771,2,0
DRILL-4818,1,0
DRILL-2474,1,0
DRILL-7160,2,0
DRILL-7484,2,0
DRILL-1200,1,0
DRILL-2191,1,0
DRILL-1808,1,0
DRILL-6146,1,0
DRILL-2811,2,0
DRILL-1890,1,0
DRILL-1805,1,0
DRILL-7388,2,0
DRILL-4054,1,0
DRILL-5541,2,0
DRILL-1766,2,0
DRILL-2461,2,0
DRILL-3676,1,0
DRILL-1651,1,0
DRILL-2432,1,0
DRILL-866,1,0
DRILL-1523,1,0
DRILL-2180,1,0
DRILL-5809,2,0
DRILL-6465,1,0
DRILL-2438,1,0
DRILL-3343,1,0
DRILL-726,2,0
DRILL-2917,1,0
DRILL-2366,2,0
DRILL-850,1,0
DRILL-1752,1,0
DRILL-4985,1,0
DRILL-1160,1,0
DRILL-4355,1,0
DRILL-868,1,0
DRILL-3172,1,0
DRILL-1877,1,0
DRILL-1114,2,0
DRILL-368,1,0
DRILL-1542,1,0
DRILL-2557,1,0
DRILL-5327,2,0
DRILL-7076,3,0
DRILL-2608,1,0
DRILL-1576,1,0
DRILL-1980,1,0
DRILL-5876,1,0
DRILL-1449,1,0
DRILL-1690,1,0
DRILL-1831,1,0
FLINK-8138,2,0
FLINK-9225,1,0
FLINK-25216,1,0
FLINK-14327,1,0
FLINK-15066,2,0
FLINK-15289,1,0
FLINK-25621,1,0
FLINK-8043,2,0
FLINK-28478,1,0
FLINK-16116,1,0
FLINK-7880,1,0
FLINK-24216,1,0
FLINK-26974,1,0
FLINK-19370,1,0
FLINK-19411,1,0
FLINK-12342,1,0
FLINK-7021,2,0
FLINK-20159,1,0
FLINK-18059,1,0
FLINK-27105,1,0
FLINK-8968,2,0
FLINK-7266,1,0
FLINK-15705,1,0
FLINK-15968,1,0
FLINK-5203,2,0
FLINK-12503,1,0
FLINK-23984,2,0
FLINK-3744,1,0
FLINK-10837,1,0
FLINK-27033,1,0
FLINK-5323,1,0
FLINK-8426,1,0
FLINK-17086,1,0
FLINK-24789,1,0
FLINK-22084,2,0
FLINK-16166,1,0
FLINK-13153,1,0
FLINK-20329,1,0
FLINK-20321,1,0
FLINK-9793,1,0
FLINK-21693,1,0
FLINK-4150,2,0
FLINK-22729,1.5,0.7071067811865476
FLINK-19915,1.5,0.7071067811865476
FLINK-8318,2,0
FLINK-16374,1,0
FLINK-22186,1,0
FLINK-13748,1,0
FLINK-25030,1,0
FLINK-18030,1,0
FLINK-7231,2,0
FLINK-17912,1,0
FLINK-25825,1,0
FLINK-17416,2.5,0.7071067811865476
FLINK-23525,1.2,0.44721359549995804
FLINK-18163,1,0
FLINK-1249,1,0
FLINK-13494,2,0
FLINK-11865,1,0
FLINK-7759,1,0
FLINK-22387,1,0
FLINK-22306,1,0
FLINK-17737,1,0
FLINK-15745,1,0
FLINK-8423,2,0
FLINK-23378,1,0
FLINK-15247,1,0
FLINK-20244,1,0
FLINK-16922,1,0
FLINK-28033,2,0
FLINK-26242,1,0
FLINK-18461,1,0
FLINK-2348,1,0
FLINK-13378,2,0
FLINK-15169,2,0
FLINK-17159,1,0
FLINK-21726,1,0
FLINK-25098,1,0
FLINK-16770,1,0
FLINK-17194,1,0
FLINK-5671,1,0
FLINK-22968,2,0
FLINK-23201,1,0
FLINK-16915,1,0
FLINK-26601,1,0
FLINK-6284,2,0
FLINK-22082,1,0
FLINK-21873,1,0
FLINK-23006,3,0
FLINK-2718,1,0
FLINK-9268,1,0
FLINK-22932,1,0
FLINK-22738,1,0
FLINK-28008,2,0
FLINK-22274,1,0
FLINK-21416,1,0
FLINK-23045,1,0
FLINK-6964,2,0
FLINK-23420,1,0
FLINK-6574,1,0
FLINK-25562,1,0
FLINK-25768,1,0
FLINK-18128,1,0
FLINK-21383,1,0
FLINK-28391,1,0
FLINK-8785,1,0
FLINK-27162,1,0
FLINK-19816,1.5,0.7071067811865476
FLINK-20046,1,0
FLINK-18608,2,0
FLINK-5592,1,0
FLINK-13973,1,0
FLINK-19842,1,0
FLINK-9769,2,0
FLINK-18056,2,0
FLINK-9262,2,0
FLINK-8857,1,0
FLINK-17230,2,0
FLINK-22869,1,0
FLINK-13562,1,0
FLINK-22085,1,0
FLINK-12655,1,0
FLINK-25977,1.5,0.7071067811865476
FLINK-21125,1,0
FLINK-2236,2,0
FLINK-18226,1,0
FLINK-23556,2,0
FLINK-24137,2,0
FLINK-21608,1.1666666666666667,0.408248290463863
FLINK-18419,1,0
FLINK-17996,2,0
FLINK-2617,1,0
FLINK-15987,1,0
FLINK-7593,1,0
FLINK-10150,3,0
FLINK-10030,1,0
FLINK-20233,1,0
FLINK-5965,1,0
FLINK-8715,2,0
FLINK-22459,1,0
FLINK-14555,1,0
FLINK-25675,1,0
FLINK-24858,1,0
FLINK-6282,1,0
FLINK-18665,1,0
FLINK-4061,2,0
FLINK-14074,1,0
FLINK-21986,1,0
FLINK-22419,1,0
FLINK-28269,1,0
FLINK-20722,1,0
FLINK-9532,1,0
FLINK-21173,1,0
FLINK-21414,1,0
FLINK-26524,1,0
FLINK-6560,2,0
FLINK-26091,1,0
FLINK-14544,1,0
FLINK-7540,1.3333333333333333,0.5773502691896257
FLINK-21545,2,0
FLINK-8575,1,0
FLINK-18277,1,0
FLINK-26256,1,0
FLINK-22015,1,0
FLINK-18583,1,0
FLINK-8021,1,0
FLINK-25437,1,0
FLINK-17235,1,0
FLINK-19264,2,0
FLINK-9293,2,0
FLINK-18464,1,0
FLINK-16115,1,0
FLINK-19864,1,0
FLINK-23240,1,0
FLINK-15489,1,0
FLINK-19027,1,0
FLINK-8740,2,0
FLINK-16262,2,0
FLINK-20457,1,0
FLINK-9213,2,0
FLINK-18940,1,0
FLINK-7039,1,0
FLINK-26115,1,0
FLINK-5080,1,0
FLINK-24077,1,0
FLINK-4609,1,0
FLINK-16589,1,0
FLINK-9815,2,0
FLINK-20006,1,0
FLINK-18037,1.5,0.7071067811865476
FLINK-11011,1,0
FLINK-12701,1,0
FLINK-23979,2,0
FLINK-17806,2,0
FLINK-9127,1,0
FLINK-19887,1,0
FLINK-16198,2,0
FLINK-15421,1,0
FLINK-9567,1,0
FLINK-19838,1,0
FLINK-25181,1,0
FLINK-14858,1,0
FLINK-24621,2,0
FLINK-16953,1,0
FLINK-24885,2,0
FLINK-22100,1,0
FLINK-12926,1,0
FLINK-24870,2,0
FLINK-25448,1,0
FLINK-24704,2,0
FLINK-20051,1,0
FLINK-25443,2,0
FLINK-9333,1,0
FLINK-23932,1,0
FLINK-26691,1,0
FLINK-20145,1,0
FLINK-26272,1,0
FLINK-17344,1,0
FLINK-21979,1,0
FLINK-24341,1,0
FLINK-13578,1,0
FLINK-14545,1,0
FLINK-12132,1,0
FLINK-5320,2,0
FLINK-17170,1,0
FLINK-15914,1,0
FLINK-22334,1,0
FLINK-28198,1,0
FLINK-12598,1,0
FLINK-20632,1,0
FLINK-4115,3,0
FLINK-9706,1,0
FLINK-20028,1,0
FLINK-3391,1,0
FLINK-8418,1,0
FLINK-9832,3,0
FLINK-7154,1,0
FLINK-7845,2,0
FLINK-2474,1,0
FLINK-21893,1,0
FLINK-25486,1,0
FLINK-14587,1,0
FLINK-22415,1,0
FLINK-14525,2,0
FLINK-11995,1,0
FLINK-18321,1,0
FLINK-22834,1,0
FLINK-27274,2,0
FLINK-26724,1,0
FLINK-4291,1,0
FLINK-17553,1,0
FLINK-16393,1,0
FLINK-25026,1,0
FLINK-19398,1,0
FLINK-22602,1.5,0.7071067811865476
FLINK-21006,1,0
FLINK-3322,1,0
FLINK-3554,1,0
FLINK-1457,1,0
FLINK-19909,1,0
FLINK-16917,1,0
FLINK-15619,1,0
FLINK-18517,1,0
FLINK-916,1,0
FLINK-10309,1,0
FLINK-23635,2,0
FLINK-25695,1,0
FLINK-8731,1.5,0.7071067811865476
FLINK-1037,1,0
FLINK-22069,1,0
FLINK-24855,1,0
FLINK-20664,1,0
FLINK-8186,2,1.4142135623730951
FLINK-21588,3,0
FLINK-13314,1,0
FLINK-15905,1,0
FLINK-25449,1,0
FLINK-12355,1,0
FLINK-20928,1,0
FLINK-21156,1,0
FLINK-28440,1,0
FLINK-22892,1,0
FLINK-25281,1,0
FLINK-19654,1,0
FLINK-10658,1,0
FLINK-22113,1,0
FLINK-21962,1,0
FLINK-15152,1,0
FLINK-22251,1,0
FLINK-8294,1,0
FLINK-16719,1,0
FLINK-15036,1,0
FLINK-18626,1,0
FLINK-17640,1,0
FLINK-8830,2,0
FLINK-13934,1,0
FLINK-25469,1,0
FLINK-7737,2,0
FLINK-26585,1,0
FLINK-10538,2,0
FLINK-24433,1.3333333333333333,0.5773502691896257
FLINK-22167,1,0
FLINK-20081,1,0
FLINK-17402,1,0
FLINK-1225,2,0
FLINK-1531,1,0
FLINK-7595,2,0
FLINK-5761,1,0
FLINK-9581,1,0
FLINK-26084,1,0
FLINK-16476,1,0
FLINK-11389,1,0
FLINK-24960,1,0
FLINK-26406,2,0
FLINK-12285,1,0
FLINK-20943,1,0
FLINK-15778,1,0
FLINK-23962,2,0
FLINK-11784,3,0
FLINK-9075,2,0
FLINK-17207,1,0
FLINK-22567,1,0
FLINK-22397,1,0
FLINK-4665,1,0
FLINK-23489,1,0
FLINK-10297,1,0
FLINK-17768,1,0
FLINK-8897,2,0
FLINK-14268,1,0
FLINK-18009,2,0
FLINK-16937,1,0
FLINK-23848,1,0
FLINK-2276,1,0
FLINK-19009,1,0
FLINK-6612,1,0
FLINK-26453,2,0
FLINK-23223,1,0
FLINK-13372,1,0
FLINK-28305,1,0
FLINK-16411,1,0
FLINK-26907,1,0
FLINK-21160,1,0
FLINK-20381,1,0
FLINK-8706,1,0
FLINK-20165,1,0
FLINK-15377,1,0
FLINK-25168,1,0
FLINK-25253,3,0
FLINK-26990,1,0
FLINK-26837,1,0
FLINK-16313,1,0
FLINK-16025,1,0
FLINK-28250,1,0
FLINK-8836,1,0
FLINK-11662,1,0
FLINK-26694,1,0
FLINK-13526,1,0
FLINK-15317,1,0
FLINK-26169,1,0
FLINK-17914,1,0
FLINK-16324,1,0
FLINK-24573,1,0
FLINK-26358,1,0
FLINK-21471,1,0
FLINK-13377,2,0
FLINK-20068,1,0
FLINK-21345,1,0
FLINK-8521,1,0
FLINK-21834,1.1666666666666667,0.408248290463863
FLINK-6411,1,0
FLINK-9585,1,0
FLINK-10941,1,0
FLINK-1463,2,0
FLINK-2670,1,0
FLINK-26393,1,0
FLINK-24495,1,0
FLINK-7804,2,0
FLINK-28295,1,0
FLINK-16552,1,0
FLINK-6586,1,0
FLINK-7038,1,0
FLINK-18434,1,0
FLINK-3096,2,0
FLINK-24867,1,0
FLINK-25846,1,0
FLINK-23437,1,0
FLINK-23740,1,0
FLINK-16636,2,0
FLINK-27133,2,0
FLINK-23172,1,0
FLINK-4072,1,0
FLINK-23875,2,0
FLINK-19482,1,0
FLINK-22191,1,0
FLINK-19401,1,0
FLINK-22826,1.5,0.7071067811865476
FLINK-17389,1,0
FLINK-20711,1,0
FLINK-22115,1,0
FLINK-3289,1,0
FLINK-21250,2,0
FLINK-15305,1,0
FLINK-26387,2,0
FLINK-5481,1.5,0.7071067811865476
FLINK-8687,1,0
FLINK-15287,2,0
FLINK-20474,1,0
FLINK-25962,1,0
FLINK-11987,2,0
FLINK-5212,2,0
FLINK-16423,1,0
FLINK-17826,1,0
FLINK-26622,1,0
FLINK-21515,1,0
FLINK-10469,1,0
FLINK-17573,2,0
FLINK-26063,1,0
FLINK-6578,2,0
FLINK-9575,1,0
FLINK-18581,1.5,0.7071067811865476
FLINK-21429,1,0
FLINK-8337,1,0
FLINK-19377,1.5,0.7071067811865476
FLINK-21279,1,0
FLINK-4480,1,0
FLINK-23552,1,0
FLINK-22492,1.5,0.7071067811865476
FLINK-17949,1,0
FLINK-11950,2,0
FLINK-12852,2,0
FLINK-13063,1,0
FLINK-14574,1,0
FLINK-20540,1,0
FLINK-8452,1,0
FLINK-17889,2,0
FLINK-21609,1,0
FLINK-21601,1,0
FLINK-1951,2,0
FLINK-13514,1,0
FLINK-23478,2,0
FLINK-14701,1.25,0.5
FLINK-26501,1,0
FLINK-9458,2,0
FLINK-18334,1,0
FLINK-13605,2,0
FLINK-10134,1,0
FLINK-19340,2,0
FLINK-6235,1,0
FLINK-20679,1,0
FLINK-15669,1,0
FLINK-5296,2,0
FLINK-21431,1,0
FLINK-16315,1,0
FLINK-23383,1,0
FLINK-16693,1,0
FLINK-15599,1,0
FLINK-4402,1,0
FLINK-15417,1,0
FLINK-1199,1,0
FLINK-983,1,0
FLINK-15611,1,0
FLINK-3418,1,0
FLINK-22555,2,0
FLINK-19344,1,0
FLINK-25998,1,0
FLINK-27041,1,0
FLINK-19770,1,0
FLINK-19109,1,0
FLINK-5204,2,0
FLINK-17769,1,0
FLINK-19567,1,0
FLINK-16556,1,0
FLINK-18365,1,0
FLINK-10747,1,0
FLINK-10885,1,0
FLINK-5013,1,0
FLINK-21142,1,0
FLINK-22547,1.4,0.5477225575051661
FLINK-11072,1,0
FLINK-1628,1,0
FLINK-24331,1,0
FLINK-12051,1,0
FLINK-25938,1,0
FLINK-19441,1.5,0.7071067811865476
FLINK-25944,1,0
FLINK-15840,1,0
FLINK-6313,1,0
FLINK-15928,1,0
FLINK-9525,2,0
FLINK-20011,1,0
FLINK-25499,1,0
FLINK-20295,1,0
FLINK-25049,2,0
FLINK-15381,1,0
FLINK-8867,1.3333333333333333,0.5773502691896257
FLINK-15661,1,0
FLINK-26607,1,0
FLINK-13383,2,0
FLINK-22755,1,0
FLINK-9936,2,0
FLINK-8126,1,0
FLINK-11205,1,0
FLINK-4012,1,0
FLINK-10999,1,0
FLINK-10954,1,0
FLINK-25976,1,0
FLINK-16308,1,0
FLINK-9269,1.5,0.7071067811865476
FLINK-3611,1,0
FLINK-20314,1,0
FLINK-7839,2,0
FLINK-24708,1,0
FLINK-24444,1,0
FLINK-22863,1,0
FLINK-15536,2,0
FLINK-13412,1,0
FLINK-3182,1,0
FLINK-21637,1,0
FLINK-14548,2,0
FLINK-25450,1,0
FLINK-20816,1,0
FLINK-27140,2,0
FLINK-22006,1,0
FLINK-4569,2,0
FLINK-25943,1,0
FLINK-9467,2,0
FLINK-22984,1,0
FLINK-13606,2.5,0.7071067811865476
FLINK-6541,1.5,0.7071067811865476
FLINK-23526,1.5,0.7071067811865476
FLINK-6040,1,0
FLINK-28024,2,0
FLINK-25529,1,0
FLINK-12206,1,0
FLINK-11720,3,0
FLINK-13752,1,0
FLINK-11420,1,0
FLINK-22548,1,0
FLINK-9562,1,0
FLINK-19900,1.5,0.7071067811865476
FLINK-3245,1,0
FLINK-1540,1,0
FLINK-22702,1,0
FLINK-16662,2,0
FLINK-28173,1,0
FLINK-23008,1,0
FLINK-18138,1,0
FLINK-17934,1,0
FLINK-2952,1,0
FLINK-6754,1,0
FLINK-20427,1,0
FLINK-16694,1,0
FLINK-7524,2,0
FLINK-23945,3,0
FLINK-22775,1,0
FLINK-26644,1,0
FLINK-10130,2,0
FLINK-1239,1,0
FLINK-14861,1,0
FLINK-3385,1,0
FLINK-19447,2,0
FLINK-22626,1,0
FLINK-27083,1,0
FLINK-3706,1,0
FLINK-2671,1,0
FLINK-21990,1,0
FLINK-20361,1,0
FLINK-22388,1,0
FLINK-2293,1,0
FLINK-25444,1,0
FLINK-17040,2,0
FLINK-5901,1,0
FLINK-3741,1,0
FLINK-23829,1,0
FLINK-7657,1,0
FLINK-7178,1.5,0.7071067811865476
FLINK-16070,1,0
FLINK-21317,1,0
FLINK-26245,1,0
FLINK-17944,2,0
FLINK-25464,1,0
FLINK-9120,1,0
FLINK-24941,1,0
FLINK-26839,1,0
FLINK-20333,1,0
FLINK-5380,2,0
FLINK-17482,1,0
FLINK-25765,1,0
FLINK-18055,2,0
FLINK-22203,1,0
FLINK-22628,1,0
FLINK-18659,1,0
FLINK-3697,2,0
FLINK-8901,2,0
FLINK-23468,1,0
FLINK-26110,1,0
FLINK-13880,1,0
FLINK-19054,1,0
FLINK-25585,1,0
FLINK-25426,1,0
FLINK-6738,2,0
FLINK-1067,1,0
FLINK-5701,1,0
FLINK-28077,2,0
FLINK-15486,1,0
FLINK-22466,1,0
FLINK-6427,2,0
FLINK-22558,1,0
FLINK-13146,1,0
FLINK-13044,1,0
FLINK-20222,1,0
FLINK-9472,1,0
FLINK-8825,2,0
FLINK-5847,1,0
FLINK-8839,2,0
FLINK-18012,1,0
FLINK-28041,1,0
FLINK-27219,1,0
FLINK-13400,1,0
FLINK-18648,1,0
FLINK-19843,2,0
FLINK-27399,2,0
FLINK-8371,2,0
FLINK-22480,1,0
FLINK-21438,1,0
FLINK-22559,1,0
FLINK-25451,1,0
FLINK-4228,2,0
FLINK-4878,2,0
FLINK-4182,2,0
FLINK-18060,1,0
FLINK-10342,1.3333333333333333,0.5773502691896257
FLINK-4559,2,0
FLINK-22588,1,0
FLINK-20818,1,0
FLINK-27025,2,0
FLINK-20039,1,0
FLINK-25728,1.5,0.7071067811865476
FLINK-25319,1,0
FLINK-20558,1,0
FLINK-18046,1,0
FLINK-18335,1,0
FLINK-6464,1,0
FLINK-15434,1,0
FLINK-333,1,0
FLINK-14316,1,0
FLINK-26882,1,0
FLINK-24801,1,0
FLINK-8649,1,0
FLINK-3032,1,0
FLINK-24210,1,0
FLINK-5885,1,0
FLINK-22710,1.5,0.7071067811865476
FLINK-20328,1,0
FLINK-10734,1,0
FLINK-20560,1,0
FLINK-14223,1,0
FLINK-12014,1,0
FLINK-14429,1,0
FLINK-12296,1,0
FLINK-16462,1,0
FLINK-19653,1,0
FLINK-10166,2,0
FLINK-13427,1,0
FLINK-22376,2,0
FLINK-9077,2,0
FLINK-6758,1,0
FLINK-21117,1,0
FLINK-10530,1,0
FLINK-25521,1,0
FLINK-21543,1,0
FLINK-8541,1,0
FLINK-19670,1,0
FLINK-26402,1,0
FLINK-4612,1,0
FLINK-12512,2,0
FLINK-7343,2,0
FLINK-23042,1,0
FLINK-24305,2,0
FLINK-18329,2,0
FLINK-10895,1,0
FLINK-17463,1,0
FLINK-23778,1,0
FLINK-4276,1,0
FLINK-7523,1,0
FLINK-24162,2,0
FLINK-2504,1,0
FLINK-23882,1,0
FLINK-28111,1,0
FLINK-22017,1,0
FLINK-14951,1,0
FLINK-28404,1,0
FLINK-17453,1,0
FLINK-15493,1,0
FLINK-21158,1,0
FLINK-12895,1,0
FLINK-13940,2,0
FLINK-24626,1,0
FLINK-17182,1,0
FLINK-9434,1,0
FLINK-21490,1,0
FLINK-22057,1,0
FLINK-9166,1,0
FLINK-22096,1,0
FLINK-11774,2,0
FLINK-13384,1,0
FLINK-3510,1,0
FLINK-14224,1,0
FLINK-4622,1,0
FLINK-9925,1,0
FLINK-10175,1,0
FLINK-9433,1,0
FLINK-22194,1,0
FLINK-5902,1,0
FLINK-13406,1,0
FLINK-9626,1,0
FLINK-4601,1,0
FLINK-20523,1.3333333333333333,0.5773502691896257
FLINK-7732,1,0
FLINK-24212,1,0
FLINK-6744,1,0
FLINK-16572,1,0
FLINK-10519,1.5,0.7071067811865476
FLINK-5978,3,0
FLINK-11061,2,0
FLINK-26204,2,0
FLINK-15403,1,0
FLINK-24750,1,0
FLINK-6302,1,0
FLINK-3572,1,0
FLINK-5811,1,0
FLINK-20476,1,0
FLINK-23135,1,0
FLINK-18438,1,0
FLINK-8466,2,0
FLINK-26903,1,0
FLINK-21012,1,0
FLINK-7351,1.3333333333333333,0.5773502691896257
FLINK-22493,1,0
FLINK-13974,1,0
FLINK-26933,3,0
FLINK-18262,1,0
FLINK-16911,1,0
FLINK-13599,2,0
FLINK-16695,1,0
FLINK-9552,2,0
FLINK-9920,1,0
FLINK-16118,1,0
FLINK-10516,2,0
FLINK-2412,1,0
FLINK-24543,2,0
FLINK-9169,2,0
FLINK-26814,1,0
FLINK-18350,1,0
FLINK-19228,1,0
FLINK-19111,1,0
FLINK-21271,1,0
FLINK-24131,1,0
FLINK-21897,1,0
FLINK-12038,1,0
FLINK-8770,1,0
FLINK-13352,2,0
FLINK-25924,1,0
FLINK-2827,1,0
FLINK-9782,1,0
FLINK-21503,2,0
FLINK-20100,1,0
FLINK-8408,1,0
FLINK-14998,1,0
FLINK-28187,1,0
FLINK-22344,1,0
FLINK-24596,1,0
FLINK-11835,1,0
FLINK-21685,1,0
FLINK-23391,1,0
FLINK-8034,1,0
FLINK-7426,2,0
FLINK-16525,1,0
FLINK-17965,2,0
FLINK-7846,3,0
FLINK-8803,1,0
FLINK-10657,1,0
FLINK-6965,2,0
FLINK-8909,2,0
FLINK-26625,1,0
FLINK-20498,1,0
FLINK-16834,1,0
FLINK-6647,1,0
FLINK-14572,1,0
FLINK-11345,1,0
FLINK-1651,1,0
FLINK-21856,1,0
FLINK-1952,2,0
FLINK-14091,2,0
FLINK-25584,1,0
FLINK-1985,2,0
FLINK-17560,1,0
FLINK-17511,1,0
FLINK-24640,1,0
FLINK-28177,1,0
FLINK-21518,1,0
FLINK-15082,1,0
FLINK-20875,2,0
FLINK-19093,1,0
FLINK-13285,1,0
FLINK-22513,1,0
FLINK-5001,1,0
FLINK-24096,2,0
FLINK-15092,2,0
FLINK-15841,1,0
FLINK-18475,1,0
FLINK-9349,1,0
FLINK-7590,2,0
FLINK-19914,1,0
FLINK-21023,1,0
FLINK-24134,1,0
FLINK-7955,1,0
FLINK-14505,1,0
FLINK-8941,1,0
FLINK-11640,3,0
FLINK-9554,2,0
FLINK-15900,1,0
FLINK-15937,2,0
FLINK-21511,1,0
FLINK-18330,1,0
FLINK-7802,1,0
FLINK-9764,1,0
FLINK-9082,2,0
FLINK-17754,2,0
FLINK-17626,1,0
FLINK-5732,1,0
FLINK-6797,1,0
FLINK-21008,1,0
FLINK-9261,2,0
FLINK-20166,1,0
FLINK-23713,1,0
FLINK-21263,1,0
FLINK-8007,1.5,0.7071067811865476
FLINK-3149,1,0
FLINK-25375,2,0
FLINK-24031,2,1
FLINK-26794,1,0
FLINK-27311,1,0
FLINK-22365,1,0
FLINK-16634,1,0
FLINK-12661,1,0
FLINK-13438,1.5,0.7071067811865476
FLINK-25292,1,0
FLINK-9855,1,0
